name,src,create_company,report_company,prov,year,price
狂犬病人免疫球蛋白,国产,四川远大蜀阳药业股份有限公司,四川远大蜀阳药业股份有限公司,黑龙江省,2018,169.0
肠道病毒71型灭活疫苗(Vero细胞),国产,武汉生物制品研究所有限责任公司  ,武汉生物制品研究所有限责任公司  ,黑龙江省,2018,168.0
伤寒Vi多糖疫苗,国产,武汉生物制品研究所有限责任公司  ,武汉生物制品研究所有限责任公司  ,黑龙江省,2018,70.0
ACYW135群脑膜炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,黑龙江省,2018,65.0
A群C群脑膜炎球菌多糖结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,黑龙江省,2018,83.0
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,黑龙江省,2018,82.0
b型流感嗜血杆菌结合疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,黑龙江省,2018,105.0
23价肺炎球菌多糖疫苗,国产,玉溪沃森生物技术有限公司,玉溪沃森生物技术有限公司,黑龙江省,2018,200.0
水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,黑龙江省,2018,136.0
水痘减毒活疫苗,国产,长春百克生物科技股份公司,长春百克生物科技股份公司,黑龙江省,2018,149.8
水痘减毒活疫苗,国产,长春祈健生物制品有限公司,长春祈健生物制品有限公司,黑龙江省,2018,136.0
冻干甲型肝炎减毒活疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,黑龙江省,2018,60.0
流感病毒裂解疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,黑龙江省,2018,31.0
流感病毒裂解疫苗（孕妇不可用）,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,黑龙江省,2018,44.0
流感病毒裂解疫苗（孕妇不可用）,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,黑龙江省,2018,53.0
森林脑炎灭活疫苗,国产,长春生物制品研究所有限责任公司,长春生物制品研究所有限责任公司,黑龙江省,2018,168.0
ACYW135群脑膜炎球菌多糖疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,黑龙江省,2018,65.0
冻干甲型肝炎减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,黑龙江省,2018,60.0
水痘减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,黑龙江省,2018,131.0
水痘减毒活疫苗,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,黑龙江省,2018,148.0
冻干人用狂犬病疫苗（Vero细胞）,国产,长春长生生物科技有限责任公司,长春长生生物科技有限责任公司,黑龙江省,2018,260.0
ACYW135群脑膜炎球菌多糖疫苗,国产,浙江天元生物药业有限公司,浙江天元生物药业有限公司,黑龙江省,2018,70.0
ACYW135群脑膜炎球菌多糖疫苗,国产,浙江天元生物药业有限公司,浙江天元生物药业有限公司,黑龙江省,2018,85.0
流感病毒裂解疫苗,国产,浙江天元生物药业有限公司,浙江天元生物药业有限公司,黑龙江省,2018,30.0
流感病毒裂解疫苗（孕妇不可用）,国产,浙江天元生物药业有限公司,浙江天元生物药业有限公司,黑龙江省,2018,50.0
腮腺炎减毒活疫苗,国产,浙江卫信生物药业有限公司,浙江卫信生物药业有限公司,黑龙江省,2018,44.0
肠道病毒71型灭活疫苗(人二倍体细胞),国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,黑龙江省,2018,168.0
肠道病毒71型灭活疫苗(人二倍体细胞),国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,黑龙江省,2018,188.0
冻干甲型肝炎减毒活疫苗,国产,中国医学科学院医学生物学研究所,中国医学科学院医学生物学研究所,黑龙江省,2018,60.0
人用狂犬病疫苗（地鼠肾细胞）,国产,中科生物制药股份有限公司,中科生物制药股份有限公司,黑龙江省,2018,238.0
四价人乳头瘤病毒疫苗（酿酒酵母）,进口,重庆智飞生物制品股份有限公司,重庆智飞生物制品股份有限公司,黑龙江省,2018,798.0
